paraquestion,SQL,Header
What was the extra score when the total score was 52,select Losing bonus where Tries for eq 52 ,"['Club', 'Played', 'Won', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What was the score when the extras were 6,select Points where Try bonus eq 6 ,"['Club', 'Played', 'Won', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What was the score when the extras were 6?,select Points where Try bonus eq 6 ,"['Club', 'Played', 'Won', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What is the capital of the country buenos aires?,select Country or territory with flag where Capital eq Buenos Aires ,"['Country or territory with flag', 'Area (km²) (per sqmi)', 'Population (July 2009 est.)', 'Population density per km²', 'Capital']"
What unit of measurement for Uruguay?,select Area (km²) (per sqmi) where Country or territory with flag eq Uruguay ,"['Country or territory with flag', 'Area (km²) (per sqmi)', 'Population (July 2009 est.)', 'Population density per km²', 'Capital']"
What measurement unit for Uruguay?,select Area (km²) (per sqmi) where Country or territory with flag eq Uruguay ,"['Country or territory with flag', 'Area (km²) (per sqmi)', 'Population (July 2009 est.)', 'Population density per km²', 'Capital']"
What is the capital of the country santiago?,select Country or territory with flag where Capital eq Santiago ,"['Country or territory with flag', 'Area (km²) (per sqmi)', 'Population (July 2009 est.)', 'Population density per km²', 'Capital']"
What country's capital is santiago?,select Country or territory with flag where Capital eq Santiago ,"['Country or territory with flag', 'Area (km²) (per sqmi)', 'Population (July 2009 est.)', 'Population density per km²', 'Capital']"
who is the voice actor (englbeingh 1998 / pioneer) with voice actor (englbeingh 1997 / saban) is alec willows and voice actor (englbeingh 2006 / funimation) is andy mcavin,select Voice Actor (English 1998 / Pioneer) where Voice Actor (English 1997 / Saban) eq Alec Willows and Voice Actor (English 2006 / FUNimation) eq Andy McAvin ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
who is the voice actor (englbeingh 1998 / pioneer) with voice actor (englbeingh 1997 / saban) being alec willows and voice actor (englbeingh 2006 / funimation) being andy mcavin,select Voice Actor (English 1998 / Pioneer) where Voice Actor (English 1997 / Saban) eq Alec Willows and Voice Actor (English 2006 / FUNimation) eq Andy McAvin ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
who is the voice actor (englbeingh 1998 / pioneer) with the voice actor (englbeingh 1997 / saban) being alec willows and the voice actor (englbeingh 2006 / funimation) being andy mcavin,select Voice Actor (English 1998 / Pioneer) where Voice Actor (English 1997 / Saban) eq Alec Willows and Voice Actor (English 2006 / FUNimation) eq Andy McAvin ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What is the character name with voice actor (englbeingh 1997 / saban) being ian james corlett,select Character Name where Voice Actor (English 1997 / Saban) eq Ian James Corlett ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What's the character name with voice actor (englbeingh 1997 / saban) being ian james corlett,select Character Name where Voice Actor (English 1997 / Saban) eq Ian James Corlett ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What is the character name with the voice actor (englbeingh 1997 / saban) being ian james corlett,select Character Name where Voice Actor (English 1997 / Saban) eq Ian James Corlett ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What is the character name with voice actor ( englishbeingh 1998 / pioneer ) paul dobson,select Character Name where Voice Actor (English 1998 / Pioneer) eq Paul Dobson ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What is the character name with voice actor ( englishbeingh 1998 / pioneer ) being paul dobson,select Character Name where Voice Actor (English 1998 / Pioneer) eq Paul Dobson ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
What is the character name with voice actor ( englishbeingh 1998 / pioneer ) paul dobson?,select Character Name where Voice Actor (English 1998 / Pioneer) eq Paul Dobson ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
How many voice actor (englbeingh 1998 / pioneer) with voice actor (japanese) shinobu satouchi,select COUNT(Voice Actor (English 1998 / Pioneer)) where Voice Actor (Japanese) eq Shinobu Satouchi ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
How many voice actor (englbeingh 1998 / pioneer) with voice actor (japanese) being shinobu satouchi,select COUNT(Voice Actor (English 1998 / Pioneer)) where Voice Actor (Japanese) eq Shinobu Satouchi ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
How many voice actor (englbeingh 1998 / pioneer ) with voice actor (japanese) shinobu satouchi,select COUNT(Voice Actor (English 1998 / Pioneer)) where Voice Actor (Japanese) eq Shinobu Satouchi ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
who is the voice actor (japanese) with character name Goku,select Voice Actor (Japanese) where Character Name eq Goku ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
Who is the voice actor (japanese) with character name Goku,select Voice Actor (Japanese) where Character Name eq Goku ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
who is the voice actor (japanese) with the character name being Goku,select Voice Actor (Japanese) where Character Name eq Goku ,"['Character Name', 'Voice Actor (Japanese)', 'Voice Actor (English 1997 / Saban)', 'Voice Actor (English 1998 / Pioneer)', 'Voice Actor (English 2006 / FUNimation)']"
How many big wins does peru state college have?,select COUNT(National Titles) where School eq Peru State College ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
How many big wins does Peru State College have?,select COUNT(National Titles) where School eq Peru State College ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
How many big wins does the peru state college have?,select COUNT(National Titles) where School eq Peru State College ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
Which school has 14 large championships,select School where National Titles eq 14 ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
which school has 14 large championships?,select School where National Titles eq 14 ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
How many overall championships does concordia university have?,select MIN(National Titles) where School eq Concordia University ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
How many overall championships does Concordia University have?,select MIN(National Titles) where School eq Concordia University ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
How many overall championships does the concordia university have?,select MIN(National Titles) where School eq Concordia University ,"['School', 'Mascot', 'Conference', 'National Titles', 'Founded']"
What is the duration of the mission sts-87?,select Duration where Mission eq STS-87 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the duration with mission sts-87?,select Duration where Mission eq STS-87 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"What is the Edo flight duration with 17 days, 15 hours, 53 minutes, 18 seconds","select EDO Flight where Duration eq 17 days, 15 hours, 53 minutes, 18 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"What is the edo flight with duration of 17 days, 15 hours, 53 minutes, 18 seconds","select EDO Flight where Duration eq 17 days, 15 hours, 53 minutes, 18 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"What is the edo flight duration with 17 days, 15 hours, 53 minutes, 18 seconds","select EDO Flight where Duration eq 17 days, 15 hours, 53 minutes, 18 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the primary payload(s) with the launch date being 8 July 1994,"select Primary Payload(s) where Launch Date eq July 8, 1994 ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"What is the primary payload(s) with the launch date being july 8, 1994","select Primary Payload(s) where Launch Date eq July 8, 1994 ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the primary payload(s) with launch date being 8 July 1994,"select Primary Payload(s) where Launch Date eq July 8, 1994 ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the mission with the primary payload(s) being spacelab life sciences-2,select Mission where Primary Payload(s) eq Spacelab Life Sciences-2 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the mission with primary payload(s) being spacelab life sciences-2,select Mission where Primary Payload(s) eq Spacelab Life Sciences-2 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What's the mission with the primary payload(s) being spacelab life sciences-2,select Mission where Primary Payload(s) eq Spacelab Life Sciences-2 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the shuttle with primary payload(s) being United States microgravity laboratory-1,select Shuttle where Primary Payload(s) eq United States Microgravity Laboratory-1 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What is the shuttle with the primary payload(s) being United States microgravity laboratory-1,select Shuttle where Primary Payload(s) eq United States Microgravity Laboratory-1 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What's the shuttle with primary payload(s) being United States microgravity laboratory-1,select Shuttle where Primary Payload(s) eq United States Microgravity Laboratory-1 ,"['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"How many primary payload(s) with the shuttle being columbia and duration being 13 days, 19 hours, 30 minutes, 4 seconds","select COUNT(Primary Payload(s)) where Shuttle eq Columbia and Duration eq 13 days, 19 hours, 30 minutes, 4 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"How many primary payload(s) with the shuttle being columbia and duration 13 days, 19 hours, 30 minutes, 4 seconds","select COUNT(Primary Payload(s)) where Shuttle eq Columbia and Duration eq 13 days, 19 hours, 30 minutes, 4 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
"How many primary payload(s) are columbia with shuttle and duration 13 days, 19 hours, 30 minutes, 4 seconds","select COUNT(Primary Payload(s)) where Shuttle eq Columbia and Duration eq 13 days, 19 hours, 30 minutes, 4 seconds ","['EDO Flight', 'Shuttle', 'Mission', 'Launch Date', 'Duration', 'Primary Payload(s)']"
What's the pts with the team being kopron team scot?,select Pts where Team eq Kopron Team Scot ,"['Season', 'Class', 'Team', 'Motorcycle', 'Type', 'Races', 'Wins', 'Podiums', 'Poles', 'Fastest Laps', 'Pts', 'Position']"
What is the pts with the team being kopron team scot?,select Pts where Team eq Kopron Team Scot ,"['Season', 'Class', 'Team', 'Motorcycle', 'Type', 'Races', 'Wins', 'Podiums', 'Poles', 'Fastest Laps', 'Pts', 'Position']"
What is the pts with position being nc,select Pts where Position eq NC ,"['Season', 'Class', 'Team', 'Motorcycle', 'Type', 'Races', 'Wins', 'Podiums', 'Poles', 'Fastest Laps', 'Pts', 'Position']"
What is the pts with position being nc?,select Pts where Position eq NC ,"['Season', 'Class', 'Team', 'Motorcycle', 'Type', 'Races', 'Wins', 'Podiums', 'Poles', 'Fastest Laps', 'Pts', 'Position']"
