paraquestion,SQL,Header
"If the NFL team is the Houston Oilers and the position is DT, who is the pro team?",select Pro Team where Position eq DT and NFL Team eq Houston Oilers ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
How many different players do the Washington Redskins have?,select COUNT(Player) where NFL Team eq Washington Redskins ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
How many different players have the Washington Redskins?,select COUNT(Player) where NFL Team eq Washington Redskins ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
What is the position if the college is Vanderbilt?,select Position where College eq Vanderbilt ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
What is the position if the proteam is Jacksonville Bulls?,select Position where Pro Team eq Jacksonville Bulls ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
What is the position if the proteam is Jacksonville bulls?,select Position where Pro Team eq Jacksonville Bulls ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
What is the position if the college is SMU?,select Position where College eq SMU ,"['Pick #', 'NFL Team', 'Player', 'Position', 'Pro Team', 'College']"
Who wrote the episode with the production code 3t7255?,select Written by where Production code eq 3T7255 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (million)']"
How many US viewers (million) watched the episode directed by Allison Liddi-Brown?,select U.S. viewers (million) where Directed by eq Allison Liddi-Brown ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (million)']"
What is the total number of production codes listings of episodes written by Matthew Lau?,select COUNT(Production code) where Written by eq Matthew Lau ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (million)']"
Was the prize pool in New Orleans?,select Total Prize Pool where Location eq New Orleans ,"['Year', 'Winner', 'Location', 'Entrants', 'Winners Prize', 'Total Prize Pool']"
How many prizes were available in the competition where 696 people entered it?,select COUNT(Winners Prize) where Entrants eq 696 ,"['Year', 'Winner', 'Location', 'Entrants', 'Winners Prize', 'Total Prize Pool']"
Name the accession number for Rhodopseudomonas palustris,select Accession number where Genus/Species eq Rhodopseudomonas palustris ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the accession number for rhodopseudomonas palustris,select Accession number where Genus/Species eq Rhodopseudomonas palustris ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the accession number for Rhodopseudomonas palustris.,select Accession number where Genus/Species eq Rhodopseudomonas palustris ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the genus/species of the accession number bx897699.1,select Genus/Species where Accession number eq BX897699.1 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the genus/species of Accession Number bx897699.1,select Genus/Species where Accession number eq BX897699.1 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the accession number for the sequence similarity being 54,select Accession number where Sequence similarity eq 54 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the accession number for sequence similarity being 54.,select Accession number where Sequence similarity eq 54 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the gene name for the methylobacterium nodulans,select Gene Name where Genus/Species eq Methylobacterium nodulans ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the name of the gene for methylobacterium nodulans,select Gene Name where Genus/Species eq Methylobacterium nodulans ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the gene name for the accession number bx897700.1,select Gene Name where Accession number eq BX897700.1 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
Name the gene name for the accession number bx897700.1.,select Gene Name where Accession number eq BX897700.1 ,"['Genus/Species', 'Gene Name', 'Accession number', 'Sequence Length', 'Sequence similarity']"
What was the minimum funding % of the project that was closed on 2012-05-18?,select MIN(% funded) where Closing date eq 2012-05-18 ,"['Rank', 'Total USD', 'Project name', 'Creator', 'Category', '% funded', 'Backers', 'Closing date']"
What was the minimum % funded of the project that closed on 2012-05-18?,select MIN(% funded) where Closing date eq 2012-05-18 ,"['Rank', 'Total USD', 'Project name', 'Creator', 'Category', '% funded', 'Backers', 'Closing date']"
What was the maximum amount of USD collected by Pebble Technology?,select MAX(Total USD) where Creator eq Pebble Technology ,"['Rank', 'Total USD', 'Project name', 'Creator', 'Category', '% funded', 'Backers', 'Closing date']"
What was the category of project name Mighty No. 9?,select Category where Project name eq Mighty No. 9 ,"['Rank', 'Total USD', 'Project name', 'Creator', 'Category', '% funded', 'Backers', 'Closing date']"
Project name Pebble: E-Paper Watch for Iphone and Android was ranked how many times?,select COUNT(Rank) where Project name eq Pebble: E-Paper Watch for iPhone and Android ,"['Rank', 'Total USD', 'Project name', 'Creator', 'Category', '% funded', 'Backers', 'Closing date']"
How many league apps had the player with 11 team goals?,select League apps where Total goals eq 11 ,"['Position', 'Nationality', 'Name', 'League apps', 'League goals', 'FA Cup apps', 'FA Cup goals', 'Total apps', 'Total goals']"
What is the lowest number of goals for a player with 6 league goals?,select MIN(Total goals) where League goals eq 6 ,"['Position', 'Nationality', 'Name', 'League apps', 'League goals', 'FA Cup apps', 'FA Cup goals', 'Total apps', 'Total goals']"
What is the lowest number of fa cup goals scored by a player?,select MIN(FA Cup goals) where ,"['Position', 'Nationality', 'Name', 'League apps', 'League goals', 'FA Cup apps', 'FA Cup goals', 'Total apps', 'Total goals']"
"Who wrote the episode that aired on September 26th, 2010?","select Written by where Original air date eq September 26, 2010 ","['Series #', 'Season #', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
How many radio stations in Asia were built?,select Asia where Programs eq Radio Stations ,"['Programs', 'World', 'Africa', 'Americas', 'Asia', 'Australasia', 'Europe']"
How many program data on Asia were written if the organization launched 14 programs in the Americas?,select COUNT(Asia) where Americas eq 14 ,"['Programs', 'World', 'Africa', 'Americas', 'Asia', 'Australasia', 'Europe']"
How many program data were written on Asia if the organization launched 14 programs in the Americas?,select COUNT(Asia) where Americas eq 14 ,"['Programs', 'World', 'Africa', 'Americas', 'Asia', 'Australasia', 'Europe']"
How many times did Australasia receive a program if the Americas received 115 programs?,select COUNT(Australasia) where Americas eq 115 ,"['Programs', 'World', 'Africa', 'Americas', 'Asia', 'Australasia', 'Europe']"
How many times did Australasia receive a program if the Americas received 115 program?,select COUNT(Australasia) where Americas eq 115 ,"['Programs', 'World', 'Africa', 'Americas', 'Asia', 'Australasia', 'Europe']"
What is the episode number for the series number 3?,"select Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series. where Series No. eq 3 ","['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
What is each episode number for the series number 3?,"select Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series. where Series No. eq 3 ","['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
What is every episode with Barry Purchese as writer?,select Episode where Writer eq Barry Purchese ,"['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
What is each episode with Barry Purchese as the writer?,select Episode where Writer eq Barry Purchese ,"['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
Name the episod for the number 64,"select Episode where Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series. eq 64 ","['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
Name the episode for number 64,"select Episode where Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series. eq 64 ","['Episode No. Episode No. refers to the episodes number in the overall series, whereas Series No. refers to the episodes number in this particular series.', 'Series No.', 'Episode', 'Director', 'Writer', 'Original airdate']"
