paraquestion,SQL,Header
What is the smallest number of episodes in one season?,select MIN(Episodes) where ,"['DVD Name', 'Episodes', 'Region 1', 'Region 2', 'Region 4']"
When was Season Three premiered in Region 2?,select Region 2 where DVD Name eq Season Three ,"['DVD Name', 'Episodes', 'Region 1', 'Region 2', 'Region 4']"
When was season three premiered in Region 2?,select Region 2 where DVD Name eq Season Three ,"['DVD Name', 'Episodes', 'Region 1', 'Region 2', 'Region 4']"
When was the premiere of Season Three in Region 2?,select Region 2 where DVD Name eq Season Three ,"['DVD Name', 'Episodes', 'Region 1', 'Region 2', 'Region 4']"
Where is every location with specialization in textile engineering?,select Location where Specialization eq Textile engineering ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
Where is every location with a specialization in textile engineering?,select Location where Specialization eq Textile engineering ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
What is every website with specialization in engineering and division of dhaka division?,select Website where Specialization eq Engineering and Division eq Dhaka division ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
Where is every location where Nick Bru is?,select Location where Nick eq BRU ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
What is each specialization with the website Jstu.edu.bd,select Specialization where Website eq jstu.edu.bd ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
What is every specialization with the Jstu.edu.bd website?,select Specialization where Website eq jstu.edu.bd ,"['University', 'Nick', 'University status', 'Founded', 'Location', 'Division', 'Specialization', 'Website']"
Name the languages for Cyprus,select Languages where Member countries eq Cyprus ,"['Member countries', 'Population', 'Area (km²)', 'GDP (billion US$)', 'GDP per capita (US$)', 'Languages']"
Name the languages for Estonia,select Languages where Member countries eq Estonia ,"['Member countries', 'Population', 'Area (km²)', 'GDP (billion US$)', 'GDP per capita (US$)', 'Languages']"
Name the languages for Estonia.,select Languages where Member countries eq Estonia ,"['Member countries', 'Population', 'Area (km²)', 'GDP (billion US$)', 'GDP per capita (US$)', 'Languages']"
Name the latvian with the most gdp per capita,select MAX(GDP per capita (US$)) where Languages eq Latvian ,"['Member countries', 'Population', 'Area (km²)', 'GDP (billion US$)', 'GDP per capita (US$)', 'Languages']"
Name the latvian with the most gdp per capita.,select MAX(GDP per capita (US$)) where Languages eq Latvian ,"['Member countries', 'Population', 'Area (km²)', 'GDP (billion US$)', 'GDP per capita (US$)', 'Languages']"
How many archive were when the run time is 24:34,select Archive where Run time eq 24:34 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
How many archive were when run time is 24:34,select Archive where Run time eq 24:34 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
how many archive were when the run time is 24:34,select Archive where Run time eq 24:34 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What is all the broadcast date when viewers were 8.4 million,select COUNT(Broadcast date) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What is all the broadcast date when viewers were 8.4 millions,select COUNT(Broadcast date) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What is the broadcast date when viewers were 8.4 million,select COUNT(Broadcast date) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
How many episodes have 8.4 million viewers.,select COUNT(Episode) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
How many episodes have 8.4 million viewer.,select COUNT(Episode) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
How many episodes have 8.4 millions viewers.,select COUNT(Episode) where Viewers (in millions) eq 8.4 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What was the title in season # 8?,select Title where Season # eq 8 ,"['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
Who was the director when the writer was John W. Bloch?,select Director where Writer(s) eq John W. Bloch ,"['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
"What was the series# with the original air date of October 23, 1967?","select MAX(Series #) where Original Airdate eq October 23, 1967 ","['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
"What was the series# with the original airdate of October 23, 1967?","select MAX(Series #) where Original Airdate eq October 23, 1967 ","['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
"What was the series number with the original air date of October 23, 1967?","select MAX(Series #) where Original Airdate eq October 23, 1967 ","['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
What is the title when the writer(s) is Jack Turley?,select Title where Writer(s) eq Jack Turley ,"['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
What is the title when the writer is Jack Turley?,select Title where Writer(s) eq Jack Turley ,"['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
How many of the series # when the original air date is 25 september 1967?,"select COUNT(Series #) where Original Airdate eq September 25, 1967 ","['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
How many of the series number when the original air date is 25 september 1967?,"select COUNT(Series #) where Original Airdate eq September 25, 1967 ","['Series #', 'Season #', 'Title', 'Director', 'Writer(s)', 'Original Airdate']"
Name the episode for the run time of 22:50,select Episode where Run time eq 22:50 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Name the episode for a run time of 22:50,select Episode where Run time eq 22:50 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Name the date of broadcast of 6.9 million viewers,select Broadcast date where Viewers (in millions) eq 6.9 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Name the broadcast date of 6.9 million viewers.,select Broadcast date where Viewers (in millions) eq 6.9 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Name the broadcast date of the run time being 24:14,select Broadcast date where Run time eq 24:14 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
The broadcast date of the run time is 24:14,select Broadcast date where Run time eq 24:14 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
Which archive has a running time of 23:48?,select Archive where Run time eq 23:48 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
"Which broadcast date has 6,8 million viewers?",select Broadcast date where Viewers (in millions) eq 6.8 ,"['Episode', 'Broadcast date', 'Run time', 'Viewers (in millions)', 'Archive']"
What Petrol engine has total power of ps (kw; bhp) @ 5400-6500?,select Model where max. power eq PS (kW; bhp)@5400-6500 ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What petrol engine has total power of ps (kw; bhp) @ 5400-6500?,select Model where max. power eq PS (kW; bhp)@5400-6500 ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What is the top speed of a petrol engine at ps (kw; bhp)@5250-6250?,select top speed where max. power eq PS (kW; bhp)@5250-6250 ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What is the top speed of a petrol engine at ps (kw; bhp) @5250-6250?,select top speed where max. power eq PS (kW; bhp)@5250-6250 ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What is the maximum speed for the total power of ps (kw; bhp)?,select top speed where max. power eq PS (kW; bhp) ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What is the torque of the s7 4.0 tfsi quattro engine?,select Torque where Model eq S7 4.0 TFSI quattro ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
What is the torque of the s7 4.0 tfsi Quattro engine?,select Torque where Model eq S7 4.0 TFSI quattro ,"['Model', 'Years', 'Type/code', 'Transmission', 'max. power', 'Torque', '0-km/h (mph) (sec)', 'top speed']"
Name the number in the season for 4300062,select MAX(No. in season) where Production code eq 4300062 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
Name the season number for 4300062,select MAX(No. in season) where Production code eq 4300062 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
Name the number of cancelled for turnham green.,select COUNT(Cancelled) where Station eq Turnham Green ,"['Station', 'Line', 'Planned', 'Cancelled', 'Proposal', 'Details']"
Name the number of cancelled for Turnham Green,select COUNT(Cancelled) where Station eq Turnham Green ,"['Station', 'Line', 'Planned', 'Cancelled', 'Proposal', 'Details']"
Name the number of details for Emlyn Road,select COUNT(Details) where Station eq Emlyn Road ,"['Station', 'Line', 'Planned', 'Cancelled', 'Proposal', 'Details']"
Name the number of details for Emlyn road,select COUNT(Details) where Station eq Emlyn Road ,"['Station', 'Line', 'Planned', 'Cancelled', 'Proposal', 'Details']"
Which episode number in the series was directed by John Behring?,select MAX(No in Series) where Directed by eq John Behring ,"['No in Series', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
How many original air dates were there for episodes with a production code 4398016?,select COUNT(Original air date) where Production code eq 4398016 ,"['No in Series', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
"How many dates did the episode originally air ""out of sight""?","select COUNT(Original air date) where Title eq ""Out of Sight"" ","['No in Series', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
"How many dates did the episode originally air on ""out of sight""?","select COUNT(Original air date) where Title eq ""Out of Sight"" ","['No in Series', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
Name the rank that premiered on 25 september 2001,"select Rank where Season premiere eq September 25, 2001 ","['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the rank that premiered on 25 september 2001.,"select Rank where Season premiere eq September 25, 2001 ","['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the rank premiered on 25 september 2001,"select Rank where Season premiere eq September 25, 2001 ","['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the ranking for 14.80 viewers,select Rank where Viewers (in millions) eq 14.80 ,"['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the rank for viewers 14.80,select Rank where Viewers (in millions) eq 14.80 ,"['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the number of rank for the 6th season,select COUNT(Rank) where Season eq 6 ,"['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
Name the number of ranks for the 6th season,select COUNT(Rank) where Season eq 6 ,"['Season', 'Season premiere', 'Season finale', 'TV Season', 'Rank', 'Viewers (in millions)']"
What date did the episode originally air with a production code of 4301085?,select Original air date where Production code eq 4301085 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
What date did the episode originally air with a production code 4301085?,select Original air date where Production code eq 4301085 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
What date did Episode 15 of the season originally air?,select Original air date where No. in season eq 15 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
On what date did episode 15 of the season originally air?,select Original air date where No. in season eq 15 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'Production code', 'U.S. viewers (millions)']"
