paraquestion,SQL,Header
Name the date with the works number less than 1673 and number less than 3,select Date where Works number gt 1673 and Number gt 3 ,"['Number', 'Builder', 'Type', 'Date', 'Works number']"
Name the date with the works number less than 1673 and the number less than 3,select Date where Works number gt 1673 and Number gt 3 ,"['Number', 'Builder', 'Type', 'Date', 'Works number']"
Name the builder for 4/1906 and works number more than 199.,select Builder where Works number lt 199 and Date eq 4/1906 ,"['Number', 'Builder', 'Type', 'Date', 'Works number']"
The builder for 4/1906 and works number more than 199,select Builder where Works number lt 199 and Date eq 4/1906 ,"['Number', 'Builder', 'Type', 'Date', 'Works number']"
What was the largest number of people in attendance at the game with a W 14-3 result after week 10?,select MAX(Attendance) where Result eq w 14-3 and Week lt 10 ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the percentage for Zares on 21–22 May?,select Zares where Date eq may 21–22 ,"['Source', 'Date', 'DeSUS', 'Zares', 'NLPD']"
What is the source of 7% DeSUS?,select Source where DeSUS eq 7% ,"['Source', 'Date', 'DeSUS', 'Zares', 'NLPD']"
What is the source for zares at 8.6%?,select Source where Zares eq 8.6% ,"['Source', 'Date', 'DeSUS', 'Zares', 'NLPD']"
What is the source corresponding to a date of 25–27 May?,select Source where Date eq may 25–27 ,"['Source', 'Date', 'DeSUS', 'Zares', 'NLPD']"
What song is performed by Terence Trent D'Arby?,select Song where Artist eq terence trent d'arby ,"['Volume:Issue', 'Issue Date(s)', 'Weeks on Top', 'Song', 'Artist']"
"What was the result on October 27, 2002?","select Result where Date eq october 27, 2002 ","['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Record', 'Attendance']"
"What was the result on October 27th, 2002?","select Result where Date eq october 27, 2002 ","['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Record', 'Attendance']"
"What is the score in riyadh, saudi arabia?","select Score where Venue eq riyadh, saudi arabia ","['Date', 'Venue', 'Score', 'Result', 'Competition']"
"What is the score in Riyadh, saudi arabia?","select Score where Venue eq riyadh, saudi arabia ","['Date', 'Venue', 'Score', 'Result', 'Competition']"
Which Pocona Municipality (%) is the lowest that has a Puerto Villarroel Municipality (%) smaller than 14.6 and a Chimoré Municipality (%) of 5.1 and an Entre Ros Municipality (%) smaller than 0.9?,select MIN(Pocona Municipality (%)) where Puerto Villarroel Municipality (%) gt 14.6 and Chimoré Municipality (%) eq 5.1 and Entre Ríos Municipality (%) gt 0.9 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Pocona Municipality (%) is the lowest one that has a Puerto Villarroel Municipality (%) smaller than 14.6 and a Chimoré Municipality (%) of 5.1 and an Entre Ros Municipality (%) smaller than 0.9?,select MIN(Pocona Municipality (%)) where Puerto Villarroel Municipality (%) gt 14.6 and Chimoré Municipality (%) eq 5.1 and Entre Ríos Municipality (%) gt 0.9 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Puerto Villarroel Municipality (%) is the lowest that has an ethnic group of not indigenous and a Totora Municipality (%) smaller than 4.4?,select MIN(Puerto Villarroel Municipality (%)) where Ethnic group eq not indigenous and Totora Municipality (%) gt 4.4 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Puerto Villarroel Municipality (%) is the lowest that has an ethnic group not indigenous and a Totora Municipality (%) smaller than 4.4?,select MIN(Puerto Villarroel Municipality (%)) where Ethnic group eq not indigenous and Totora Municipality (%) gt 4.4 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Pocona Municipality (%) has a Puerto Villarroel Municipality (%) larger than 14.6 and a Pojo Municipality (%) smaller than 88.5?,select SUM(Pocona Municipality (%)) where Puerto Villarroel Municipality (%) lt 14.6 and Pojo Municipality (%) gt 88.5 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Pocona municipality (%) has a Puerto Villarroel municipality (%) larger than 14.6 and a Pojo municipality (%) smaller than 88.5?,select SUM(Pocona Municipality (%)) where Puerto Villarroel Municipality (%) lt 14.6 and Pojo Municipality (%) gt 88.5 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Totora Municipality (%) is the highest that has a Chimoré Municipality (%) of 5.1 and a Pocona Municipality (%) smaller than 0.2?,select MAX(Totora Municipality (%)) where Chimoré Municipality (%) eq 5.1 and Pocona Municipality (%) gt 0.2 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Totora Municipality (%) is the highest with a Chimoré Municipality (%) of 5.1 and a Pocona Municipality (%) smaller than 0.2?,select MAX(Totora Municipality (%)) where Chimoré Municipality (%) eq 5.1 and Pocona Municipality (%) gt 0.2 ,"['Ethnic group', 'Totora Municipality (%)', 'Pojo Municipality (%)', 'Pocona Municipality (%)', 'Chimoré Municipality (%)', 'Puerto Villarroel Municipality (%)', 'Entre Ríos Municipality (%)']"
Which Pos has a car number smaller than 18 and a driver of mike skinner?,select AVG(Pos.) where Car # gt 18 and Driver eq mike skinner ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which Pos has a car # smaller than 18 and a driver of mike skinner?,select AVG(Pos.) where Car # gt 18 and Driver eq mike skinner ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which team has a Pos larger than 3 and a Make of Toyota and a Car # smaller than 59 and a Driver of Mike Skinner?,select Team where Pos. lt 3 and Make eq toyota and Car # gt 59 and Driver eq mike skinner ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
"Which team has a Pos larger than 3 and a Make of Toyota, and a Car # smaller than 59 and a Driver of Mike Skinner?",select Team where Pos. lt 3 and Make eq toyota and Car # gt 59 and Driver eq mike skinner ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which Pos has a team of roush fenway racing and a car number of 99?,select SUM(Pos.) where Team eq roush fenway racing and Car # eq 99 ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which Pos has a team of roush fenway racing and a car # of 99?,select SUM(Pos.) where Team eq roush fenway racing and Car # eq 99 ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which Pos has a team of germian racing?,select Pos. where Team eq germian racing ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which Pos has a germian racing team?,select Pos. where Team eq germian racing ,"['Pos.', 'Car #', 'Driver', 'Make', 'Team']"
Which opponent has a score of 2–6?,select Opponent where Score eq 2–6 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which opposition has a score of 2–6?,select Opponent where Score eq 2–6 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which game has a series of flyers win 3–0?,select MAX(Game) where Series eq flyers win 3–0 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which game has a series of flyers win 3–0? Question 3,select MAX(Game) where Series eq flyers win 3–0 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which game has a series of flyers win 3 – 0?,select MAX(Game) where Series eq flyers win 3–0 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which series is on April 18?,select Series where Date eq april 18 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Which series is on 18 April?,select Series where Date eq april 18 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
Name the date with a score of 9-2,select Date where Score eq 9-2 ,"['Date', 'Opponent', 'Score', 'Loss', 'Attendance', 'Record']"
Name the date with the score of 9-2,select Date where Score eq 9-2 ,"['Date', 'Opponent', 'Score', 'Loss', 'Attendance', 'Record']"
Which points is the highest that has a nationality of aut and a name of thomas morgenstern?,select MAX(Points) where Nationality eq aut and Name eq thomas morgenstern ,"['Rank', 'Name', 'Nationality', '1st (m)', '2nd (m)', 'Points', 'Overall WC points (Rank)']"
Which Points is the highest that has a nationality of aut and a name of thomas morgenstern?,select MAX(Points) where Nationality eq aut and Name eq thomas morgenstern ,"['Rank', 'Name', 'Nationality', '1st (m)', '2nd (m)', 'Points', 'Overall WC points (Rank)']"
Which name has a 2nd (m) larger than 128.5 and points of 260.8?,select Name where 2nd (m) lt 128.5 and Points eq 260.8 ,"['Rank', 'Name', 'Nationality', '1st (m)', '2nd (m)', 'Points', 'Overall WC points (Rank)']"
Which name has a second (m) larger than 128.5 and points of 260.8?,select Name where 2nd (m) lt 128.5 and Points eq 260.8 ,"['Rank', 'Name', 'Nationality', '1st (m)', '2nd (m)', 'Points', 'Overall WC points (Rank)']"
What is the sum of the capacities for Carrigh Wind Warm that has a size of 0.85 MW and more than 3 turbines?,select SUM(Capacity (MW)) where Size (MW) eq 0.85 and Wind Farm eq carrigh and Turbines lt 3 ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
What is the sum of the capacities for the Carrigh wind warm that has a size of 0.85 MW and more than 3 turbines?,select SUM(Capacity (MW)) where Size (MW) eq 0.85 and Wind Farm eq carrigh and Turbines lt 3 ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
What is the size of the wind farm in Wexford that has more than 19 turbines and is a vendor of Enercon?,select Size (MW) where Turbines lt 19 and Turbine Vendor eq enercon and County eq wexford ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
What is the size of the wind farm in Wexford that has more than 19 turbines and a vendor of Enercon?,select Size (MW) where Turbines lt 19 and Turbine Vendor eq enercon and County eq wexford ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
What is the size of the windfarm in Wexford that has more than 19 turbines and is a vendor of Enercon?,select Size (MW) where Turbines lt 19 and Turbine Vendor eq enercon and County eq wexford ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
Who is the turbine vendor for Meenadreen in Donegal County with less than 6 turbines with a size of 0.85 MW?,select Turbine Vendor where Turbines gt 6 and County eq donegal and Size (MW) eq 0.85 and Wind Farm eq meenadreen ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
Who is the turbine vendor for Meenadreen in Donegal County with less than 6 turbines with a capacity of 0.85 MW?,select Turbine Vendor where Turbines gt 6 and County eq donegal and Size (MW) eq 0.85 and Wind Farm eq meenadreen ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
Who is the turbine supplier for Meenadreen in Donegal County with less than 6 turbines with a size of 0.85 MW?,select Turbine Vendor where Turbines gt 6 and County eq donegal and Size (MW) eq 0.85 and Wind Farm eq meenadreen ,"['Wind Farm', 'Capacity (MW)', 'Turbines', 'Turbine Vendor', 'Size (MW)', 'County']"
"What is the population where the rank is higher than 51 and the median household income is $25,250?","select SUM(Population) where Rank lt 51 and Median House- hold Income eq $25,250 ","['Rank', 'Place', 'County', 'Per Capita Income', 'Median House- hold Income', 'Median Family Income', 'Population', 'Number of Households']"
"What is the population where rank is higher than 51 and the median household income is $25,250?","select SUM(Population) where Rank lt 51 and Median House- hold Income eq $25,250 ","['Rank', 'Place', 'County', 'Per Capita Income', 'Median House- hold Income', 'Median Family Income', 'Population', 'Number of Households']"
"What is the population where the median household income is $25,016?","select MIN(Population) where Median House- hold Income eq $25,016 ","['Rank', 'Place', 'County', 'Per Capita Income', 'Median House- hold Income', 'Median Family Income', 'Population', 'Number of Households']"
"What is the population whose median household income is $25,016?","select MIN(Population) where Median House- hold Income eq $25,016 ","['Rank', 'Place', 'County', 'Per Capita Income', 'Median House- hold Income', 'Median Family Income', 'Population', 'Number of Households']"
"What is the number of households that have a per capita income of $21,345?","select AVG(Number of Households) where Per Capita Income eq $21,345 ","['Rank', 'Place', 'County', 'Per Capita Income', 'Median House- hold Income', 'Median Family Income', 'Population', 'Number of Households']"
